,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7
1510,sữa dứt dây nhựa trắng mở nắp nhựa bên trong bụi đen lấm_tấm giao hàng nhanh,1,0,0,1,0,1,1
1511,hàng chuẩn date xa mua tiếp,0,0,1,0,0,1,0
1512,sữa hịn mua quen trộm_vía bé lên_cân tốt hợp sữa,0,0,0,1,0,0,0
1513,ship nhanh nhiệt_tình lắm giá sale cực rẻ ưng_ý,1,1,0,0,1,0,0
1514,tả dùng ok lười chụp hình đánh_giá nhầm mục_đích lấy 200 xu ggggggggggggggggggggggoooooooooooooddddddddd,0,0,0,0,0,0,0
1515,sản_phẩm giá rẻ thị_trường bên ngoài sử_dụng hi_vọng chất_lượng ok,0,1,0,0,0,0,0
1516,đóng_gói chắc_chắn mua hàng ưng_ý hài_lòng,1,0,0,0,0,0,0
1517,giá hợp_lý nhất trong đóng_gói cẩn_thận ưng_ý,1,1,0,0,0,0,0
1518,giao hàng nhanh đầy_đủ đóng_gói hàng cẩn_thận,1,0,0,0,0,0,0
1519,hàng giao nhanh chuẩn chất_lượng ủng_hộ dài daìiiiiii 0 ️⃣,1,0,0,1,0,0,0
1520,hàng giao nhanh đóng_gói chắc_chắn hạn sử_dụng đúng,1,0,0,1,0,1,0
1521,ok ủng_hộ tiếp ạ,0,0,0,0,0,0,1
1522,chất_lượng tốt giao hàng nhanh đủ nhiệt_tình dễ_thương ️ ️ ️,1,0,0,1,1,0,0
1523,giao hàng nhanh date đúng quảng_cáo mong vợt dc sale dc ủng_hộ dài,1,0,0,0,0,1,0
1524,con kén sữa thích mua ship now nhanh,1,0,0,0,0,0,0
1525,giao hàng nhanh đóng_gói cẩn_thận dùng biết chata lưowngn,1,0,0,0,0,0,0
1526,đóng_gói chắc_chắn giao hàng nhanh quét mã_vạch sử_dụng biết chất_lượng như_thế_nào,1,0,1,0,0,0,0
1527,đủ sữa date dài sữa chuẩn cảm_ơn nhìu lắm ạh gdjdnnndkdnd,0,0,1,0,0,1,0
1528,gói hàng siêu cẩn_thận giao hàng nhanh hihi,1,0,0,0,0,0,0
1529,giao hàng nhanh đúng mẫu ghi mua bỉm tặng quà đâu bọc đóng_gói khăn ướt thìa dơ ống bón thuốc thìa ăn dặm bé dính bẩn vụn màu cam đồ of bé nhìn mất vệ_sinh,1,0,0,0,1,0,0
1530,mở nắp đóng_gói cẩn_thận,1,0,0,0,0,0,0
1531,hộp móp lỗi vận_chuyển móp ưng lắm mua shoppee nhận hàng móp 5 hi_vọng giao hàng cẩn_thận,1,0,0,0,1,0,0
1532,đóng_gói hàng cẩn_thận giá tốt mua nha thx,1,1,0,0,0,0,0
1533,sản_phẩm đóng_gói sản_phẩm chắc_chắn giao hàng nhanh anh sản_phẩm chất_lượng,1,0,0,1,0,0,0
1534,sữa ngon thơm béo gói hàng cẩn_thận giao hàng nhanh giá_cả hợp_lí,1,1,0,1,0,0,0
1535,phong_cách trẻ_trung style khoẻ_khoắn cá_tính chính e nó ạ chất_liệu áo nỉ quần cạp chun umi thoải_mái set đồ siêu chất set đồ siêu xinh ce tự_tin diện nhà phố hay kể_cả đi chợ siêu_thị dạo phố vs bạn_bè ng iuuu ok luôn chất áo nỉ mềm quần umi,0,0,0,0,0,0,0
1536,đóng_gói sp chắc_chắn giao hàng nhanh,1,0,0,0,0,0,0
1537,giao hàng nhanh hộp méo móp hết,1,0,0,0,0,0,0
1538,đóng_gói cẩn_thận nhận nguyên thùng nguyên hộp date tít tận 2022 yên_tâm lắm,1,0,0,0,0,1,0
1539,nhận hàng bé thích mua thanks,0,0,0,0,0,0,0
1540,giao hàng nhanh đóng_gói sản_phẩm đẹp chắc_chắn,1,0,0,0,0,0,0
1541,sản_phẩm tốt nha người 5sao nha sản_phẩm dùng chụp dc,0,0,0,1,0,0,0
1542,hộp sữa móp méo mất mấy gần mua hay như_vậy chất_lượng sữa ok,1,0,0,1,0,0,0
1543,thời_gian giao hàng nhanh_chóng chat lượng sản_phẩm tốt gia hợp_lý,1,1,0,1,0,0,0
1544,mua thứ 3 mua nha người,0,0,0,0,0,0,1
1545,sản_phẩm đóng_gói chắc cẩn_thận móp méo mua giao hàng nhanh hôm đặt hôm nhận hàng,1,0,0,0,0,0,0
1546,tận vĩnh_phúc hàng đến nhanh một cơn gió đóng_gói chắc_chắn hộp riêng cửa_hàng lịch_sự đầu_tiên mua hàng ưng_ý tn hi_vọng con hợp ủng_hộ,1,0,0,0,1,0,0
1547,ảnh video liên_quan em kiếm xu nề ta mì sa ràng hê ềêêê gái nhật nha,0,0,0,0,0,0,0
1548,giao hàng nhanh đóng_gói cẩn_thận càng_ngày_càng giảm_giá thế ạ mk giảm liên_tục,1,1,0,0,0,0,0
1549,sản_phẩm tốt giá tốt giao hàng nhanh mua giá flash sale cảm_ơn đóng_gói đẹp chắc_chắn date xa,1,1,0,1,0,1,0
1550,đợt giao hàng lâu mọi_khi gói hàng kỹ mua sale 841k,1,1,0,0,0,0,0
1551,giao bọc cẩn_thận,1,0,0,0,0,0,0
1552,dùng merries so_sánh loại mom lựa_chọn yubest merries mỏng nhẹ phần đai chun lưng dày ngăn phân lỏng tốt con m ị ngày 3 4 merries tràn ngược lưng bẩn áo như_thường yubest thấm đc lâu merries,0,0,0,0,0,0,1
1553,hàng đóng_gói cẩn_thận ủng_hộ dài_dài luôn,1,0,0,0,0,0,0
1554,mẹ ơi kinh_khủng,0,0,0,0,0,0,1
1555,giao hàng nhanh đóng_gói cẩn_thận thanks ️ ️ ️ ️ ️ ️,1,0,0,0,0,0,0
1556,chất_lượng sản_phẩm tuyệt vơi mua nhieu giá rẻ giao hàng nhanh,1,1,0,1,0,0,0
1557,giao hàng nhanh đóng_gói thủ_công,1,0,0,0,0,0,0
1558,vỏ như_thể cắt r tự dập dính bằng keo nến kp sữa chất_lượng in bìa 07032020 kp ngày sx hay hạn hoang_mang,0,0,0,0,0,1,0
1559,hạt sữa to sữa mua hàng_xách tay hạt sữa to sữa mua hàng_xách tay biết chất_lượng tn,0,0,0,0,0,0,1
1560,đánh_giá mang tính_chất nhận xu shsjsns skmsnsnss js nsnsnanansnsnnsnsnsnshnnsns,0,0,0,0,0,0,0
1561,đóng_gói chèn xốp cẩn_thận hộp móp méo đặt số 4 to mới số 4 2019 check mã_vạch hàng chuẩn thứ mua sữa,1,0,1,0,0,0,0
1562,now ship hàng siêu nhanh mua thứ n sữa tốt date mới,1,0,0,1,0,1,0
1563,bọc cẩn_thận giao đúng phân_loại giao hàng nhanh hài_lòng,1,0,0,0,0,0,0
1564,sữa pediasure hương vani 850g date mới nhất 2022 phân_loại hàng 850g sản_phẩm giống mô_tả,0,0,0,0,0,0,0
1565,đóg gói chac chắn shipper thân_thiện 5,1,0,0,0,1,0,0
1566,giao hàng lâu con uống hết sang họp t2 rui biết tnao,1,0,0,0,0,0,0
1567,đợt gần tết mắc nhìu tính mua dự_trữ tết mắc thoi mua chõi khác,0,1,0,0,0,0,0
1568,hàng dính băng keo nhìn xấu a mong đừng dán keo a,1,0,0,0,0,0,0
1569,halngf đóng_gói đẹp chắc_chắn vận_chuyển nhalnh mua sữa nhìu ok,1,0,0,0,0,0,0
1570,bbbb bb bb nnnnnnnnnnnnnnnnnnnmmmmmmmmmmmmmmmnnnnnnn,0,0,0,0,0,0,0
1571,sữa tem nhãn phụ mùi_vị bột ngũ_cốc đọc thành_phần bột đậu_nành,0,0,1,0,0,0,1
1572,mua ưng_ý canh sale mua rẻ freeship date xa yên_tâm mua nha mẹ,1,1,0,0,0,1,0
1573,chờ kiểm_tra xem chất_lượng thế_nào,0,0,0,0,0,0,1
1574,sữa giá phải_chăng mà_lại đc bình chonh mua về bé ăn thử mong bé hợp sữa,0,1,0,0,0,0,0
1575,chất_lượng tốt,0,0,0,1,0,0,0
1576,bé uống 6m tới h trv bón okkkkkkkkkkkkkkkkkkkkkkk,0,0,0,0,0,0,0
1577,sữa thơm ngon lắm nha nhà giao hàng siêu nhanh ủng_hộ,1,0,0,1,0,0,0
1578,sữa chất_lượng giao hàng đúng mua thứ 4 se ủng ho,1,0,0,1,0,0,1
1579,hàng đóng chắc_chắn giao hành nhanh sản_phẩm chính hãng ủng_hộ,1,0,1,0,0,0,0
1580,sản_phẩm tốt giao hàng nhanh đóng_gói tốt người mua hàng nha,1,0,0,1,0,0,0
1581,viettel tb goi mi5d da duoc huy yeu cau cua quy khach de biet them thong tin ve cac goi mobile internet khac vui long bam goi 098 chi tiet lh 198 mien phi tran trong,0,0,0,0,0,0,0
1582,date xa đóng_gói cẩn_thận sản_phẩm tốt,1,0,0,1,0,1,0
1583,sữa móp date gần dc vận_chuyển nhanh,1,0,0,0,0,1,0
1584,đặt đi đặt lầnnnnnn giao hàng siêu nhanhhhhh chất_lượng okii,1,0,0,1,0,0,0
1585,mua ở đóng_gói kĩ_càng cẩn_thận ủng_hộ,1,0,0,0,0,0,0
1586,hang nhan duoc hộp méo y hình dùng biết tốt kkjhhhbhhhhhhhhhbbbbbbbbnnnnnbgccc,0,0,0,0,0,0,0
1587,giao hàng siêu nhanh đóng_gói tốt chắc_chắn okkk lắm,1,0,0,0,0,0,0
1588,sữa date xa móp méo giao hàng nhanh đóng_gói cẩn_thận,1,0,0,0,0,1,0
1589,giao hàng nhanh giá rẻ tuy_nhiên sản_phẩm bóp_méo ạ,1,1,0,0,0,0,0
1590,giao hàng nhanh mua con dùng thử biewts thế_nào nhưng_mà hi_vọng bé ăn no ngủ đêm ngoan,1,0,0,0,0,0,0
1591,sữa hàng chuẩn mua ở giá tốt nhất luông ủng_hộ lâu_dài ở,0,1,1,0,0,0,0
1592,sua tốt hinh an chi mag tinh_chất nhân xu khanv dinh_dưỡng sưa ai cug wen chj nak,0,0,0,0,0,0,0
1593,mua ở thứ giao hàng nhanh ok rẻ chất_lượng,1,1,0,1,0,0,0
1594,phục_vụ tốt giao hàng nhanh,1,0,0,0,1,0,0
1595,mua thứ n bé nhà e thích uống ủng_hộ dài_dài,0,0,0,1,0,0,1
1596,tốt hàng chuẩn date 2021 vẩn ok đáng mua hàng gói hàng chậm nhưn giao nhanh,1,0,0,1,0,1,0
1597,áo_phao lót lông tai thỏ ạ mã nay yêu ấm thôi rôi ạ phao con lót lông gió lùa nổi mầu đỏ hồng,0,0,0,0,0,0,0
1598,giao hàng nhanh giá tốt bé nhà tớ uống ok mua thứ,1,1,0,1,0,0,1
1599,mu lúc_nào hài_lòng giá_cả ok,0,1,0,0,0,0,0
1600,đóng_gói cẩn_thận sp đúng đặt ủng_hộ,1,0,0,0,0,0,0
1601,đầu mua phân_vân giá sữa rẻ chỗ mua bọc hàng cẩn_thận date xa sữa bóc ngửi mùi bột giống sữa con dùng yên_tâm ủng_hộ,0,1,0,0,0,1,0
1602,nhận dc hàng khui hàng mua mấy làn 5,0,0,0,0,0,0,1
1603,chua dùng chua biet the nao nhung thay cung ok 5 vi giao hàng nhanh đóng_gói đẹp,1,0,0,0,0,0,0
1604,đóng_gói cẩn_thận tốt lắm đóng_gói cẩn_thận,1,0,0,0,0,0,0
1605,giao hang nhanh dong gói cẩn_thận chất_lượng sản_phẩm dùng mói biêt se ung ho lan,1,0,0,0,0,0,0
1606,thời_gian giao hàng nhanh đóng_gói tạm thích quấn bằng túi_bóng chống sốc chèn xốp kiểu,1,0,0,0,0,0,0
1607,giao hàng nhanh tư_vấn tận_tình trả_lời khách_hàng nhanh,1,0,0,0,1,0,0
1608,đóng_gói chu_đáo bé uống sữa tăng cân ổn lắm,1,0,0,0,0,0,0
1609,đóng_gói cẩn_thận,1,0,0,0,0,0,0
1610,giao hàng nhanh_chóng đóng_gói sản_phẩm cẩn_thận hài_lòng giá_cả,1,1,0,0,0,0,0
1611,giao hàng nhanh chất_lượng ổn cảm_ơn,1,0,0,1,0,0,0
1612,gói hàng cẩn_thận kĩ_càng hàng check mã_vạch ok rát yêu,1,0,1,0,0,0,0
1613,giao hàng cực nhanhh bỉm sài tốt tốt,1,0,0,1,0,0,0
1614,mua hàng mua giá_cả vừa_phải lòng tin mong hàng luôn hàng rõ nguồn_gốc đảm_bảo chất_lượng,0,1,0,0,0,0,0
1615,mua đầu biết chất_lượng 4 trl nhanhhhhh,0,0,0,0,1,0,0
1616,bé nhà thcihs sữa mua bao h kb chất_lượng ntn mn đánh_giá 5 m cung đặt niềm tin r mua thôi mong sữa châunr,0,0,0,0,0,0,1
1617,đóng_gói cẩn_thận giao hàng ok bé uống thử biết giống hàng_xách tay hay mua đánh_giá về chất_lượng,1,0,0,0,0,0,0
1618,chuea dùng ng riview ổn lắm ok thử hihihiiiiiiiiiiiiii,0,0,0,0,0,0,1
1619,sữa date 89 nói bọc hàng chắc_chắn ok giá rẻ bên ngoài,1,1,0,0,0,1,0
1620,mua thứ n nói chất_lượng ok mn mua aaaaaaa,0,0,0,1,0,0,0
1621,sd biết thế_nào,0,0,0,0,0,0,0
1622,chất luoeng sản_phẩm tuyệt_vời giao hsngf nhsnh đóng_gói cẩn_thận,1,0,0,1,0,0,0
1623,hàng chất_lượng cảm_ơn shopppppppoopppppppppppppppppppp,0,0,0,1,0,0,0
1624,mua lần_lần móp ít ở hộp hi_vọng quá_trình vận_chuyển,1,0,0,0,0,0,0
1625,hàng đúng nhận móp hộp biết đo vận_chuyển hay xếp_hàng,1,0,0,0,0,0,0
1626,sua ok lm ạ lai cok duoc trung thuong c on nhiu ạ e se mua ung ho nua ạ,0,0,0,0,0,0,1
1627,chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt,0,0,0,1,0,0,0
1628,giao hàng nhanh hài_lòng về sản_phẩm,1,0,0,0,0,0,0
1629,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giá_cả ok,1,1,0,1,0,0,0
1630,nhận hàng giao nhanh đóng_gói gọn hạn sử_dụng xa t62022,1,0,0,1,0,1,0
1631,đầu mua hàng đóng_gói cẩn_thận date xa giả tốt siêu_thị thanks,1,1,0,0,0,1,0
1632,mua tiếp_tục ủng_hộ,0,0,0,0,0,0,1
1633,đóng_gói cẩn_thận giao hàng nhanh sản_phẩm date xa_tít mù,1,0,0,0,0,1,0
1634,mua thứ n đóng_gói cẩn_thận,1,0,0,0,0,0,0
1635,giao hàng nhanh đúng sp date xa_giá tốt ủng_hộ lâu_dài,1,1,0,0,0,1,0
1636,giao hàng siêu nhanh mua mấy rhbbbjjjhhxbbh,1,0,0,0,0,0,0
1637,sản_phẩm chuẩn dùng tốt ủng_hộ tiếp giao hàng nhanh,1,0,0,0,0,0,0
1638,vị ngon dễ uống bé thích uống hộp móp nói_chung ok lắm,1,0,0,0,0,0,0
1639,mua thứ 4 nói nhiệt_tình đóng_gói kĩ hàng đúng chuẩn luôn thời_gian giao hàng nhanh 10 luôn 5 si nhê chất_lượng,1,0,1,0,1,0,0
1640,rẻ mua ngoài một xíu mn ạ check kax vạch mn đánh tốt yên_tâm,0,1,0,0,0,0,0
1641,chất_lượng tốt giao hàng nhanh đủ nhiệt_tình dễ_thương ️ ️ ️,1,0,0,1,1,0,0
1642,giao hàng nhanh hộp móp chất_lượng tốt ủng_hộ tiếp,1,0,0,1,0,0,0
1643,chất_lượng sản_phẩm ok đóng_gói chắc_chắn thời_gian giao hàng nhanh,1,0,0,1,0,0,0
1644,oke đóng_gói chắc_chắn kĩ check code giá tốt mua thử,1,1,0,0,0,0,0
1645,đóng_gói cẩn_thận ship nhanh_chóng ủng_hộ ạ,1,0,0,0,0,0,0
1646,dùng hết lon bé hợp_tác mìh mua hàng tem mác chuẩn cty ollin yên_tâm nè ủng_hộ,0,0,1,0,0,0,0
1647,t2 mua hàng ở mặc_dù ở xa gói kĩ hộp móp méo date xa mng yên_tâm tin_tưởng mua hàng bên,1,0,0,0,0,1,0
1648,giờ hàng now ship nhanh sữa check cod ok thứ mua hành rui,1,0,1,0,0,0,0
1649,mua lon bé chịu mua bán đúng hàng date xa ạ,0,0,1,0,0,1,0
1650,thời_gian giao hàng nhanh tem chính hãng công_ty nhập_khẩu hình_ảnh mang tính_chất nhận xu quảng_cáo,1,0,1,0,0,0,0
1651,mua_lẻ giá đắt mua thùng nhắn_tin tặng hộp đi tl,0,1,0,0,1,0,1
1652,hàng tem chính hãng bột mịn thơm hình_dáng hộp méo_mó vừa_lòng,1,0,1,1,0,0,0
1653,gói cẩn_thận đáy hộp méo chút hạn dài ok chỉ_mỗi_tội giao hàng lâu ngày 1111 đến hôm_nay mới nhận đc,1,0,0,0,0,1,0
1654,sữa nắp xanh date mới_tinh giao hàng nhanh chất_lượng dùng tốt ủng_hộ tiếp,1,0,0,0,0,1,0
1655,️hàng đẹp giá siêu rẻ khách yên_tâm mua_sắm nha ️bao chất bao giá toàn hà_nội ️đổi size đổi màu đổi lỗi đảm_bảo chuẩn ảnh,0,0,0,0,0,0,0
1656,giao hàng nhanh sản_phẩm mới bao_bì chắc_chắn tem chống hàng giả dán nhãn tiếng việt rõ_ràng tiếp_tục ủng_hộ,1,0,1,0,0,1,0
1657,sản_phẩm mô_tả,0,0,0,0,0,0,1
1658,mua thứ e nờ đóng_gói sản_phẩm đejp chắc_chắn giao hàng nhanh chát lượng satn phẩm tuyệt_vời rẻ mua ngoài miêkt mài mua kdkd kckr ochz ư kdn dke xk e ckve kd e kgvd lsj ekhd kì kk dkibe glje c keb e x,1,1,0,1,0,0,0
1659,đóng_gói cẩn_thận giao hàng nhanh mua tặng 5,1,0,0,0,0,0,0
1660,mua giao hàng nhanh sữa date xa sản_phẩm tuyệt_vời mua sale giá tốt,1,1,0,1,0,1,0
1661,ủng_hộ n mong nhìu ưu_đãi kh thân_thiết,0,0,0,0,0,0,1
1662,giao hàng nhanh giá hợp_lý biết check code mong chuẩn chính hãng,1,1,0,0,0,0,0
1663,mua đợt giảm_giá sử_dụng ok ủng_hộ tiếp giao hàng tạm ổn,1,1,0,0,0,0,0
1664,đóng_gói sản_phẩm chắc_chắn hạn sử_dụng dài giống sữa hay mua,1,0,0,0,0,1,0
1665,giao hàng xong thèm trả_lời luôn vgfiiciviciggufioggii,0,0,0,0,1,0,0
1666,giá rẻ chú_ý giao hàng tránh móp sữa,1,1,0,0,0,0,0
1667,giao hàng nhanh hôm_qua đặt hnay nhận đc r đóng_gói sản_phẩm chắc_chắn,1,0,0,0,0,0,0
1668,giao hàng nhanh đóng_gói cẩn_thận giao đúng sản_phẩm hộp mới móp tí ảnh_hưởng mấy,1,0,0,0,0,0,0
1669,ngày con e biết uống sữa toàn trung_thành ko_hà,0,0,0,0,0,0,1
1670,nhận đc hàng giao hàng siêu nhanh đóng_gói cản thận chủ lễ_phép thân_thiện dịp ủng_hộ tiếp ạ cảm_ơn nha,1,0,0,0,1,0,0
1671,chất_lượng sản_phẩm biết thế_nào đóng_gói cẩn_thận tgian giao hàng lâu chút chắc dịch_bệnh thông_cảm,1,0,0,0,0,0,1
1672,chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn cẩn_thận,1,0,0,1,0,0,0
1673,sữa thơm người ơi ship hàng chậm chêch mã_vạch ok mn,1,0,1,1,0,0,0
1674,sản_phẩm đóng_gói cẩn_thận khuyến_mãi giá ngợi ủng_hộ lâu_dài,1,1,0,0,0,0,0
1675,hàng nhận chuẩn ủng_hộ tiếp_nhận hàng nhanh_chóng s,1,0,1,0,0,0,0
1676,sua ngon dong goi can than giao hang nhanh tôi rat hai_long,1,0,0,1,0,0,0
1677,bé nhà uống sữa nan nga lc sơ_sinh mua chỗ siêu_thị đắt bán rẻ đặt mua đóng_gói chắc_chắn cẩn chất_lượng sp tin ở thui cũbg chả biết thế_nào con uống oki mua ủng_hộ tiếp,1,1,0,0,0,0,0
1678,chua dùng nen biết chất lượngsản phẩm co đầu_tiên mua sữa shoppe giao hàng nhanh đóng_gói đẹp va chắc_chắn,1,0,0,0,0,0,0
1679,hàng ok ức hình,0,0,0,1,0,0,1
1680,mua đóng hànhmg cẩn_thận ủng_hộ tiếp,1,0,0,0,0,0,0
1681,sp ok giao hàng nhanh nhìn_chung hài_lòng sản_phẩm mong hiệu_quả,1,0,0,1,0,0,0
1682,thời_gian giao hàng nhanh đóng_gói cẩn_thận mua tặng quà,1,0,0,0,1,0,0
1683,hộp sữa móp méo nặng ơi nặng mặc_dù thùng bên ngoài nguyên chèn xốp bên trong,1,0,0,0,0,0,0
1684,săn giá sale hài_lòng 5,0,1,0,0,0,0,0
1685,hàng ổn z cảm_ơn,0,0,0,1,0,0,1
1686,hộp móp chút,1,0,0,0,0,0,1
1687,chất_lượng sản_phẩm tuyệt_vời dóng gói cẩn thân giao hàng nhanh ủng_hộ tuêps,1,0,0,1,0,0,0
1688,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp xinh,1,0,0,1,0,0,0
1689,hàng okay đánh_giá thấp về dịch_vụ trước_sau rõ_ràng,0,0,0,1,1,0,0
1690,đầu mua kiểu hộp khác nan nga mua date xa gửi ship nhanh đóng_gói cẩn_thận móp méo dùng hết ổn mua ủng_hộ tiếp,1,0,0,1,0,1,0
1691,gjfb g v v vnvn n nvncncncn f fncncv cncncncncncnc cnfnnfncnc,0,0,0,0,0,0,0
1692,hx lgxohxohxogxkv lb lb lh lh hx lgxohxohxogxkv lb lb lh lh ogsotzogxogsoyzigzigzkvclhcohv,0,0,0,0,0,0,0
1693,giao hàng nhanh đóng_gói cẩn_thận ủng_hộ dài_dài,1,0,0,0,0,0,0
1694,bọc hàng cẩn_thận giao hàng siêu lâu hề nt thông_báo khách biết chất_lượng ok mua,1,0,0,0,1,0,0
1695,thời_gian giao hàng nhanh đóng_gói sản_phẩm cẩn_thận tiếp_tục ủng_hộ,1,0,0,0,0,0,0
1696,chất_lượng,0,0,0,1,0,0,1
1697,giao hàng nhanh sản_phẩm chất_lượng giá_thành hài_lòng,1,1,0,1,0,0,0
1698,đóng_gói kĩ giao hàng nhanh chất_lượng tốt giá_thành rẻ ️ ️ ️,1,1,0,1,0,0,0
1699,nhận đủ hàng 3 hộp móp mong nhận hàng móp thôi h tạm chấp_nhận,1,0,0,0,0,0,0
1700,lon móp check mã sp khui lon đánh_giá chất_lượng đc,1,0,1,0,0,0,0
1701,giao hàng nhanh hôm_nay đặt mai nhận gói hàng cẩn_thận mẫu_mã giống hộp mua hi_vọng chất_lượng tốt,1,0,0,0,0,0,0
1702,nhận dc hàng đóng_gói đẹp sữa mới date xa,1,0,0,0,0,1,0
1703,đóng_gói kĩ bóp_méo date tháng 12 xa mới tới mỗi_tội giao hàng lâu xíu chờ mòn_mỏi,1,0,0,1,0,1,0
1704,mua 3 chính hãng giá rẻ ủng_hộ dài_dài luôn ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️,0,1,1,0,0,0,0
1705,hy vong co nhieu voucher giam gia de dc mua sua giá tốt hao_tài hic,0,1,0,0,0,0,1
1706,phục_vụ nhiệt_tình mua đợt sale giao hàng lâu mọi_khi ngày_giờ 4 ngày mới nhận đc híc,1,1,0,0,1,0,0
1707,giao hang rat nhanh dong goi san pham chac chan chua su dung nen chua biet chat luong,0,0,0,0,0,0,0
1708,mua thứ n ưng gắn_bó lâu_dài,0,0,0,0,0,0,1
1709,người yên_tâm mua đúng chính hãng đủ 9 vị vị bé thích sữa nặng chi_phí vận_chuyển cao,1,0,1,0,0,0,0
1710,giao nhanh hàng đúng mẫu date xa thử bk như_thế_nào lười chụp lấy tạm ảnh khác,1,0,1,0,0,1,0
1711,đặt ở hài_lòng,0,0,0,0,0,0,1
1712,bỉm giao nhanh hàng quà tặng đúng chuẩn chọn,1,0,0,0,1,0,0
1713,đánh_giá tạm sữa khui ẩm bé uống tiêu_chảy đợi phản_hồi,0,0,0,1,0,1,0
1714,sữa sale hợp_lí mã oke giao hàng nhanh bằng nowfood ủng_hộ trong đợt sale tiếp,1,1,0,0,0,0,0
1715,nhận hàng bé hợp_tác ủng_hộ mall lâu_dài cảm_ơn mall,0,0,0,1,0,0,1
1716,mở sử_dụng mua sữa quà vui chúc buôn_bán đắt hàng,0,0,0,0,1,0,0
1717,sữa thơm dóng gói cẩn_thận nói_chung ổniiiiiiiiiiiiiiiiiii,0,0,0,1,0,0,0
1718,nhận đủ sữa trả_lời tin nhắn nhiệt_tình lắm con thử rõ hợp_tác hay cảm_ơn,1,0,0,0,1,0,0
1719,nhận đc hàng hài_lòng về cách đóng_gói chất_lượng sản_phẩm cảm_ơn nha,1,0,0,1,0,0,0
1720,dùng thử lon nhỏ ổn mua lon lớn đầu mua hy_vọng chất_lượng tốt,0,0,0,0,0,0,1
1721,hàng ok ung hộ,0,0,0,1,0,0,1
1722,video klq giao hàng nhanh đóng_gói sp chắc_chắn mua yên_tâm,1,0,0,0,0,0,0
1723,ok date xa mới sx 52020 vỏ ghi made in korea uống giống mọi_khi mua ngoài tiệm,0,0,0,0,0,1,0
1724,giao hàng nhanh đóng_gói cẩn_thận ship nhiệt_tình tiếp_tục ủng_hộ,1,0,0,0,1,0,0
1725,cảm_ơn phục_vụ mùa mưa_lũ phục_vụ tốt chúc bán đắt hàng,0,0,0,0,1,0,0
1726,giao hàng nhanh chất_lượng sử_dụng biết như_thế_nào giá rẻ mua ở quán mua 5 hộp hộp móp sp tốt quay ủng_hộ,1,1,0,0,0,0,0
1727,hàng chuẩn date xa đóng_gói cẩn_thận chống shock lớp,1,0,1,0,0,1,0
1728,bọc hàng kĩ check mã hết tiếp_tục ủng_hộ,1,0,1,0,0,0,0
1729,sữa vị ngọt ngon bé nhà thích uống lắm date xa_tít yên_tâm mua hàng,0,0,0,1,0,1,0
1730,tuyệt_vời chất lương bọc hàng cẩn_thận gdygsogeyifgchu,1,0,0,1,0,0,0
1731,ôi mã ngon,0,0,0,0,0,0,1
1732,giá sữa lên_xuống giá xăng haizzz xuống chậm chậm tăng nhanh canh hoài chẳng xuống giao hàng chậm,1,1,0,0,0,0,0
1733,pikachu một trong loài pokémon xuất_hiện trong sản_phẩm nhượng quyền thương_mại video game anime truyện_tranh trò_chơi thẻ_bài liên_quan đến pokémon hợp_pháp_hoá the pokémon company một công_ty nhật_bản wikipedia,0,0,0,0,0,0,0
1734,đống hàng cẩn_thận okkkkkkkiiiiiiiiiiiiiiiiiiiiiii,1,0,0,0,0,0,0
1735,chất_lượng sản_phẩm okkkkkkkkkkkk thời_gian giao hàng lâuuuu,1,0,0,1,0,0,0
1736,cbi hàng nhanh giao hàng nhanh bỉm đúng size cảm_thấy mùi bỉm nó mùi mua,1,0,0,1,0,0,0
1737,thứ 3 mua sữa mới 2th mua đến gần chục hộp trộm_vía bé hợp_tác tốt tháng hết 3 4 hộp dự trung_thành dài_dài,0,0,0,0,0,0,1
1738,giao hàng nhanh_chóng bsnnsnnsksns nn njsjwnsjznsjzjzns nhswjsinznzkzn mjzjwisjsnsnsn,1,0,0,0,0,0,0
1739,mới mua đầu biết hiệu_quả ok wuay sop mua hàng,0,0,0,0,0,0,1
1740,chất_lượng sản_phẩm tuyệt_vời date xa_giá tốt,0,1,0,1,0,1,0
1741,mua thứ 3 khỏi bàn luôn ủng_hộ dài_dài lắm luôn,0,0,0,0,0,0,1
1742,hàng tem đầy_đủ chất_lượng kiểm_chứng chua sử_dụng giao hàng nhanh ủng_hộ tiếp bé dùng phù_hợp tks,1,0,1,0,0,0,0
1743,đóng_gói cẩn_thận mua đúng thời_điểm sale mua giá tốt 833 hy_vọng chất_lượng tốt,1,1,0,0,0,0,0
1744,giao hàng nhanh đóng_gói cẩn_thận,1,0,0,0,0,0,0
1745,nhiệt_tình sản_phẩm tốt tặng 5 blabla bla bla bla bla,0,0,0,1,1,0,0
